dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
solar_weekly (1W),0.06,4.69s,0.3847795724868774,0.5457419157028198,0.607128918170929,-2.2928237915039062,0.6203060150146484,0.2096761477694604,0.7296385765075684,0.2046231627464294,-0.6241413811813553,,
cif_2016 (1M),0.08,2.85s,0.3812377452850342,0.3393993079662323,0.8764577507972717,0.0779246240854263,0.6174445152282715,0.0804126094355235,0.3604604005813598,0.0435268282890319,-4.939125879704055,,
nn5_weekly (1W),0.12,2.03s,0.8587433695793152,0.7352278828620911,0.8245497941970825,-1.87012243270874,0.9266840815544128,0.1445390099381652,1.3938825130462646,0.1373019814491272,2.5446284653878863,,
us_births (1D),0.13,14.98s,0.1213256269693374,0.2433132082223892,0.3950614333152771,1.07081139087677,0.3483182787895202,0.0635746300050631,0.4792598485946655,0.0580901391804218,-16.984334121272248,,
tourism_yearly (1YE),0.16,7.01s,0.0130623979493975,0.0616250485181808,61.95402526855469,-0.075113408267498,0.1142908483743667,0.0356922274794036,0.0873036086559295,0.1184620261192321,-0.075801103604906,,
covid_deaths (1D),0.27,6.55s,0.3241791129112243,0.2282307744026184,9.172258377075195,59.03787612915039,0.5693672895431519,0.0924583283234374,0.4080997109413147,0.0465158931910991,0.1924931225615916,,
hospital (1M),0.35,11.49s,0.845528244972229,0.7166800498962402,0.8322091698646545,6.04541015625,0.9195261001586914,0.1161861133395797,1.3374899625778198,0.1429977864027023,4.2559811869021456,,
tourism_quarterly (1Q),0.36,4.24s,0.3083532154560089,0.1570973247289657,5.139743804931641,-0.1069910749793052,0.5552955865859985,0.1062551617351742,0.1216398030519485,0.0588757507503032,-0.1513744548722777,,
vehicle_trips (1D),0.36,7.47s,0.3553110361099243,0.3037134706974029,37.03216171264648,-0.3443910181522369,0.5960797071456909,0.1097408875264687,0.4240100681781769,0.2204611152410507,-0.3823555367055566,,
saugeenday (1D),0.38,48.19s,0.7309369444847107,0.4079788327217102,3.5382466316223145,-0.7008358836174011,0.8549485206604004,0.0525047919896597,0.9113470911979676,0.0909962877631187,-167.48972117070485,,
fred_md (1M),0.53,33.37s,0.0652191340923309,0.133816048502922,2.386775493621826,0.0366575010120868,0.2553803622722626,0.0324131057861462,0.2444394826889038,0.0362568162381649,0.2207127778017523,,
car_parts (1M),0.56,38.74s,0.8569707870483398,0.5796481966972351,1.0100550651550293,25.46214866638184,0.9257271885871888,0.1120677293309222,1.3773754835128784,0.1120707094669342,-7.256421057157437,,
traffic_weekly (1W),0.66,7.58s,0.9278990626335144,0.695613443851471,0.8615309000015259,0.2654343247413635,0.9632751941680908,0.1029475489607574,1.13503098487854,0.1242719888687133,2.561331292156054,,
bitcoin (1D),0.72,149.21s,0.28056201338768,0.2013408690690994,2.5494906902313232,-0.0985403135418891,0.5296810269355774,0.0244346420627992,0.4708754420280456,0.0563986264169216,2.771787681243344,,
tourism_monthly (1M),0.78,4.89s,0.505942702293396,0.4604275822639465,0.7903528809547424,1.6106609106063845,0.7112964987754822,0.0614242220772697,0.6067380309104919,0.0805979967117309,0.8916488949062935,,
nn5_daily (1D),0.85,36.28s,0.7080381512641907,0.5639052391052246,0.6370477676391602,0.2967179119586944,0.841450035572052,0.0921267824860656,0.9114039540290833,0.0933009833097457,5.980101084655461,,
sunspot (1D),1.19,155.67s,0.3805385529994964,0.434942215681076,1.9191458225250244,-0.5917826890945435,0.616878092288971,0.0904567069121237,0.8133540749549866,0.1091752499341964,89.75278651212432,,
rideshare (1h),4.01,17.91s,0.1318290382623672,0.2641744017601013,1.1994578838348389,0.4104398190975189,0.3630826771259308,0.0467329890282581,0.4173181653022766,0.1609701067209243,0.3518680039144022,,
oikolab_weather (1h),6.78,18.89m,0.5359641909599304,0.5154667496681213,3.2296559810638428,0.7562069296836853,0.7320957779884338,0.0742263916027819,0.937173068523407,0.1224286407232284,-770.3459987238839,,
kdd_cup_2018 (1H),17.6,49.08m,0.622105598449707,0.5095899105072021,2.4910359382629395,-0.3552137613296509,0.7887367010116577,0.0181125277535499,1.0951504707336426,0.1236816346645355,-20.500228395863203,,
australian_electricity_demand (30min),22.54,46.15m,0.1259360313415527,0.1982297897338867,1.5996428728103638,0.5075374841690063,0.3548746705055237,0.0321813528067872,0.4415217339992523,0.0585079304873943,111.1182531634748,,
pedestrian_counts (1h),33.02,105.76m,0.0802069008350372,0.1667860001325607,0.9435113072395324,-0.2223050743341446,0.2832082211971283,0.0057512053658984,0.5263798832893372,0.0557008720934391,-24.01003840342878,,
solar_10_minutes (10min),33.4,186.42m,0.2424438893795013,0.2875986993312835,4.893579483032227,0.3990571498870849,0.4923859238624573,0.1194665038161537,0.4525567591190338,0.0793705657124519,118.89455576340345,,
traffic_hourly (1h),104.18,253.32m,0.1750810295343399,0.1708911955356598,0.5799137353897095,0.8414057493209839,0.4184268414974212,0.0132311953018609,0.3754973411560058,0.0419058427214622,26.20743021634728,,
temperature_rain (1D),106.72,164.36m,1.10515558719635,0.5362207889556885,1.0076700448989868,0.2754063904285431,1.0512638092041016,0.0364353729260829,1.264248609542847,0.0973111540079116,5.155023157823232,,
solar_4_seconds (4s),181.73,175.23m,0.1127910688519477,0.253498911857605,179.76295471191406,-0.2436380386352539,0.3358438014984131,0.1249226462510457,0.4673193991184234,0.0892549529671669,3614.6854884754794,,
wind_4_seconds (4s),184.15,189.87m,0.029841048642992973,0.08651427179574966,18.475990295410156,-0.7314869165420532,0.17274561524391174,0.04726576104760512,0.19089531898498535,0.02383412979543209,1513.0308942289848,,
